user_id,item_id,rating
B001BCVY9W,A2G7B7FKP2O2PU,5
B001BCVY9W,AF3BYMPWKWO8F,1
B001BCVY9W,A3MZNRSDQ32UUH,5
B001BCVY9W,A2G7B7FKP2O2PU,5
B001BCVY9W,A1JMR1N9NBYJ1X,4
B001BCVY9W,APP8XWYYV4PAA,5
B001BCVY9W,A2R1HUYHXV7H18,4
B001BCVY9W,AF3BYMPWKWO8F,1
B001BCVY9W,AF3BYMPWKWO8F,1
B001BCVY9W,AF3BYMPWKWO8F,1
B001BCVY9W,A2YSFKX18XTHED,5
B001BCVY9W,A3FKGKUCI3DG9U,3
B001BCVY9W,A3FKGKUCI3DG9U,3
B001BCVY9W,A2FRFAQCWZJT3Q,5
B001BCVY9W,A1HRYC60VTMYC0,5
B001BCVY9W,A250AXLRBVYKB4,4
B0054TWQMM,AK8LOFYRZJJW0,5
B0054TWQMM,A19SDJ2TSSL8HI,4
B0054TWQMM,A2E3WMF9RWW2X2,5
B0054TWQMM,A22PUBSSNP54L,5
B0054TWQMM,A3D9NUCR4RXDPY,5
B0054TWQMM,A1Q7A78VSQ5GQ4,5
B007RTR89S,AIEEK7AHXKZCC,5
B007RTR89S,A1P2XYD265YE21,1
B007RTR89S,A19SDJ2TSSL8HI,5
B007RTR89S,A3R9H6OKZHHRJD,4
B007RTR89S,A35JP8KSV9281K,4
B007RTR89S,ARYSDAZNRXN6G,4
B007RTR89S,A3MUSWDCTZINQZ,4
B000XSJLW2,A18L1CVUIQRE9L,5
B000XSJLW2,A18L1CVUIQRE9L,5
B000XSJLW2,A36WGHR8TO5DKT,2
B000XSJLW2,A281NPSIMI1C2R,5
B000XSJLW2,A2PNOU7NXB1JE4,5
B000XSJLW2,A2PNOU7NXB1JE4,4
B000XSJLW2,A281NPSIMI1C2R,5
B000XSJLW2,AKMEY1BSHSDG7,5
B000XSJLW2,ANCOMAI0I7LVG,4
B000XSJLW2,A2OWR2PL3DLWS4,5
B000XSJLW2,A35LT14WG5BX0T,3
B005K4Q37A,A35R32TA60XD57,1
B005K4Q37A,AKJHHD5VEH7VG,3
B005K4Q37A,ALDAF4VVLFRHP,5
B005K4Q37A,ALDAF4VVLFRHP,5
B005K4Q37A,A1X2LENOF84LCQ,2
B005K4Q37A,A35X2JJI49OBZP,4
B000EGZ2R6,A1XGFW5016CGQI,5
B000EGZ2R6,A1XGFW5016CGQI,5
B000EGZ2R6,A6KL17KKN0A5L,5
B000EGZ2R6,A35R32TA60XD57,2
B000EGZ2R6,A2IYLMDQGBB4VG,5
B000CQBZOW,A1Z54EM24Y40LL,5
B000CQBZOW,A1SO1PGDNVMLXC,5
B000CQBZOW,A2IYLMDQGBB4VG,3
B000CQBZOW,A3FY3H6F4249E0,5
B000CQBZOW,A2OWR5G2OAQF7C,4
B000CQBZOW,A1SO1PGDNVMLXC,3
B000CQBZOW,A1YUL9PCJR3JTY,3
B000CQBZOW,A1YUL9PCJR3JTY,4
B000CQBZOW,A1SO1PGDNVMLXC,5
B000CQBZOW,A3FY3H6F4249E0,5
B000CQBZOW,A1YJMG0QJXZLD4,4
B000CQBZOW,A1YUL9PCJR3JTY,5
B000CQBZOW,A3FY3H6F4249E0,5
B000CQBZOW,A3FY3H6F4249E0,5
B000CQBZOW,A281NPSIMI1C2R,5
B000CQBZOW,A1YUL9PCJR3JTY,4
B000CQBZOW,ADS5APY1NKTL4,5
B000CQBZOW,AI0NMYA3LKXW1,5
B000CQBZOW,A1UQBFCERIP7VJ,4
B001E5E060,A3NEAETOSXDBOM,5
B001E5E060,A1N5FSCYN4796F,4
B001E5E060,A2NOW4U7W3F7RI,2
B001E5E060,AZV26LP92E6WU,5
B001E5E060,A2XNOB1T796Y6B,4
B001E5E060,AKMEY1BSHSDG7,5
B001E5E060,A2E3WMF9RWW2X2,5
B000XQ5HDQ,A3OXHLG6DIBRW8,5
B000XQ5HDQ,A3RMGIKUWGPZOK,5
B000XQ5HDQ,A2MNB77YGJ3CN0,5
B000XQ5HDQ,A2UCZAWAN5QMJQ,4
B000XQ5HDQ,A33REC3J2JU2EL,5
B000XQ5HDQ,A2Y8IDC1FKGNJC,5
B005VOONKI,AIEEK7AHXKZCC,5
B005VOONKI,A2OL5WLCNZVD9K,5
B005VOONKI,ADS5APY1NKTL4,5
B005VOONKI,A3R9H6OKZHHRJD,3
B005VOONKI,AEL6CQNQXONBX,5
B005VOONKI,A16WPA6JV83YXT,3
B005VOONKI,A26LD9FQHTM8ZH,4
B005VOONKI,A1P2XYD265YE21,5
B005VOONKI,AT9U5ZE5OO84C,5
B005VOONKI,A1JMR1N9NBYJ1X,5
B005VOONKI,A100WO06OQR8BQ,2
B005VOONKI,A1ONZ8JRPLBNUI,5
B005VOONKI,A1IH42TUIZ2XJL,4
B005VOONKI,A2R1HUYHXV7H18,4
B005VOONKI,A1AEPMPA12GUJ7,4
B005VOONKI,AMRMK86X3PKXD,5
B005VOONKI,A2Y8IDC1FKGNJC,5
B005VOONKI,A2FRFAQCWZJT3Q,5
B005VOONKI,ACAXV4V8PBCE3,4
B005VOONKI,A2XNOB1T796Y6B,4
B005VOONKI,A1A1BM6N28X9J0,4
B005VOONKI,A13WOT3RSXKRD5,4
B005VOONKI,A29M09QBG9TZLP,4
B005VOONKI,A1LHAXBM5GBJS2,3
B005VOONKI,A1H7Y5XKPGT0OS,4
B005VOONKI,ANCOMAI0I7LVG,3
B005VOONKI,A35JP8KSV9281K,5
B005VOONKI,A175N19FS2B4J,4
B005VOONKI,A1B6O7SAIYG2N0,4
B005VOONKI,ARYSDAZNRXN6G,5
B005VOONKI,A3M8R4JD1SIS76,5
B005VOONKI,A1HRYC60VTMYC0,5
B005VOONKI,A3FKGKUCI3DG9U,4
B001KVPBS4,A1X1CEGHTHMBL1,5
B001KVPBS4,A3QNQQKJTL76H0,4
B001KVPBS4,A1X1CEGHTHMBL1,5
B001KVPBS4,A1X1CEGHTHMBL1,5
B001KVPBS4,A1X1CEGHTHMBL1,5
B001KVPBS4,A3QNQQKJTL76H0,4
B001KVPBS4,A1TMAVN4CEM8U8,5
B001KVPBS4,A1TMAVN4CEM8U8,5
B001KVPBS4,A1TMAVN4CEM8U8,5
B001KVPBS4,A1G60ANYI0HMEU,5
B001KVPBS4,A1G60ANYI0HMEU,4
B001KVPBS4,A1WX42M589VAMQ,5
B001KVPBS4,A1G60ANYI0HMEU,4
B001KVPBS4,A1SCANWWQTEG9I,3
B001KVPBS4,A1N5FSCYN4796F,3
B001KVPBS4,A1G60ANYI0HMEU,5
B001KVPBS4,A1N5FSCYN4796F,5
B001KVPBS4,A361PLXEWB9UC1,5
B001KVPBS4,A1TMAVN4CEM8U8,5
B001KVPBS4,A7EK88GF8N40F,5
B001KVPBS4,A1TMAVN4CEM8U8,5
B001KVPBS4,A3OXHLG6DIBRW8,5
B001KVPBS4,A1SCANWWQTEG9I,3
B001KVPBS4,A1X1CEGHTHMBL1,4
B0029K0HBG,A24ZV048V7J0MT,4
B0029K0HBG,A35LT14WG5BX0T,5
B0029K0HBG,A36WGHR8TO5DKT,4
B0029K0HBG,AZV26LP92E6WU,5
B0029K0HBG,AYB4ELCS5AM8P,5
B0029K0HBG,ABDCYK04CL6O4,5
B000CQY378,A393F381MA82AY,5
B000CQY378,A2Y8IDC1FKGNJC,5
B000CQY378,ACAIEIV03NBHY,5
B000CQY378,AK7CAW3N1XZV6,5
B000CQY378,A1ZPY91VE3IDN1,5
B000CQY378,AY1EF0GOH80EK,5
B000CQY378,A1RRMZKOMZ2M7J,2
B000CQY378,A37CENQP0ZNKVE,5
B000E4ALHY,A18L1CVUIQRE9L,5
B000E4ALHY,A18L1CVUIQRE9L,5
B000E4ALHY,A36WGHR8TO5DKT,2
B000E4ALHY,A281NPSIMI1C2R,5
B000E4ALHY,A2PNOU7NXB1JE4,5
B000E4ALHY,A2PNOU7NXB1JE4,4
B000E4ALHY,A281NPSIMI1C2R,5
B000E4ALHY,AKMEY1BSHSDG7,5
B000E4ALHY,ANCOMAI0I7LVG,4
B000E4ALHY,A2OWR2PL3DLWS4,5
B000E4ALHY,A35LT14WG5BX0T,3
B000CQIDHY,A3UUTDX2WNVUS3,5
B000CQIDHY,A13GZCHAMKWYBT,5
B000CQIDHY,A3FY3H6F4249E0,5
B000CQIDHY,ADS5APY1NKTL4,5
B000CQIDHY,A2OWR2PL3DLWS4,1
B000CQIDHY,A1AEQZM99LO9VA,4
B000CQIDHY,A3FY3H6F4249E0,5
B000CQIDHY,A1AEQZM99LO9VA,1
B000CQIDHY,A1SCANWWQTEG9I,2
B000CQIDHE,A1Z54EM24Y40LL,5
B000CQIDHE,A1SO1PGDNVMLXC,5
B000CQIDHE,A2IYLMDQGBB4VG,3
B000CQIDHE,A3FY3H6F4249E0,5
B000CQIDHE,A2OWR5G2OAQF7C,4
B000CQIDHE,A1SO1PGDNVMLXC,3
B000CQIDHE,A1YUL9PCJR3JTY,3
B000CQIDHE,A1YUL9PCJR3JTY,4
B000CQIDHE,A1SO1PGDNVMLXC,5
B000CQIDHE,A3FY3H6F4249E0,5
B000CQIDHE,A1YJMG0QJXZLD4,4
B000CQIDHE,A1YUL9PCJR3JTY,5
B000CQIDHE,A3FY3H6F4249E0,5
B000CQIDHE,A3FY3H6F4249E0,5
B000CQIDHE,A281NPSIMI1C2R,5
B000CQIDHE,A1YUL9PCJR3JTY,4
B000CQIDHE,ADS5APY1NKTL4,5
B000CQIDHE,AI0NMYA3LKXW1,5
B000CQIDHE,A1UQBFCERIP7VJ,4
B0090X8IPM,AQQLWCMRNDFGI,4
B0090X8IPM,A2X3L31KCXBHCL,4
B0090X8IPM,A1B6O7SAIYG2N0,3
B0090X8IPM,A35JP8KSV9281K,3
B0090X8IPM,A3HPCRD9RX351S,3
B0090X8IPM,A1AEPMPA12GUJ7,3
B0090X8IPM,ACAXV4V8PBCE3,3
B0090X8IPM,A1UQBFCERIP7VJ,3
B0090X8IPM,A16WPA6JV83YXT,1
B0090X8IPM,A250AXLRBVYKB4,4
B0090X8IPM,A1JMR1N9NBYJ1X,4
B0090X8IPM,A3FKGKUCI3DG9U,3
B0090X8IPM,A1RRMZKOMZ2M7J,4
B0090X8IPM,A3PJZ8TU8FDQ1K,5
B0090X8IPM,A3D9NUCR4RXDPY,3
B0090X8IPM,A2TO2BN3P4C00L,3
B0090X8IPM,A3F3B1JPACN215,4
B0090X8IPM,AK7CAW3N1XZV6,4
B0090X8IPM,A1H7Y5XKPGT0OS,4
B0090X8IPM,AJQDIT55SZ3ZX,4
B0090X8IPM,A25C2M3QF9G7OQ,5
B0090X8IPM,ALSAOZ1V546VT,5
B0090X8IPM,AY1EF0GOH80EK,4
B0090X8IPM,AKJHHD5VEH7VG,4
B0090X8IPM,A13MKSASQ6YWL7,4
B0090X8IPM,A100WO06OQR8BQ,3
B0090X8IPM,A1A1BM6N28X9J0,5
B002AR14WO,A1Q7A78VSQ5GQ4,5
B002AR14WO,AK8LOFYRZJJW0,5
B002AR14WO,A3EFSLEMHNPP6A,3
B002AR14WO,A2TO2BN3P4C00L,2
B002AR14WO,A2FRFAQCWZJT3Q,4
B002AR14WO,A25C2M3QF9G7OQ,4
B002AR14WO,A1RRMZKOMZ2M7J,5
B002AR14WO,A2MSQNPTNAAGL1,1
B001F0RJHQ,A24ZV048V7J0MT,4
B001F0RJHQ,A35LT14WG5BX0T,5
B001F0RJHQ,A36WGHR8TO5DKT,4
B001F0RJHQ,AZV26LP92E6WU,5
B001F0RJHQ,AYB4ELCS5AM8P,5
B001F0RJHQ,ABDCYK04CL6O4,5
B001F0RJHG,A24ZV048V7J0MT,4
B001F0RJHG,A35LT14WG5BX0T,5
B001F0RJHG,A36WGHR8TO5DKT,4
B001F0RJHG,AZV26LP92E6WU,5
B001F0RJHG,AYB4ELCS5AM8P,5
B001F0RJHG,ABDCYK04CL6O4,5
B004HOQE64,A1X1CEGHTHMBL1,5
B004HOQE64,A3QNQQKJTL76H0,4
B004HOQE64,A1X1CEGHTHMBL1,5
B004HOQE64,A1X1CEGHTHMBL1,5
B004HOQE64,A1X1CEGHTHMBL1,5
B004HOQE64,A3QNQQKJTL76H0,4
B004HOQE64,A1TMAVN4CEM8U8,5
B004HOQE64,A1TMAVN4CEM8U8,5
B004HOQE64,A1TMAVN4CEM8U8,5
B004HOQE64,A1G60ANYI0HMEU,5
B004HOQE64,A1G60ANYI0HMEU,4
B004HOQE64,A1WX42M589VAMQ,5
B004HOQE64,A1G60ANYI0HMEU,4
B004HOQE64,A1SCANWWQTEG9I,3
B004HOQE64,A1N5FSCYN4796F,3
B004HOQE64,A1G60ANYI0HMEU,5
B004HOQE64,A1N5FSCYN4796F,5
B004HOQE64,A361PLXEWB9UC1,5
B004HOQE64,A1TMAVN4CEM8U8,5
B004HOQE64,A7EK88GF8N40F,5
B004HOQE64,A1TMAVN4CEM8U8,5
B004HOQE64,A3OXHLG6DIBRW8,5
B004HOQE64,A1SCANWWQTEG9I,3
B004HOQE64,A1X1CEGHTHMBL1,4
B005VOOM4A,AIEEK7AHXKZCC,5
B005VOOM4A,A2OL5WLCNZVD9K,5
B005VOOM4A,ADS5APY1NKTL4,5
B005VOOM4A,A3R9H6OKZHHRJD,3
B005VOOM4A,AEL6CQNQXONBX,5
B005VOOM4A,A16WPA6JV83YXT,3
B005VOOM4A,A26LD9FQHTM8ZH,4
B005VOOM4A,A1P2XYD265YE21,5
B005VOOM4A,AT9U5ZE5OO84C,5
B005VOOM4A,A1JMR1N9NBYJ1X,5
B005VOOM4A,A100WO06OQR8BQ,2
B005VOOM4A,A1ONZ8JRPLBNUI,5
B005VOOM4A,A1IH42TUIZ2XJL,4
B005VOOM4A,A2R1HUYHXV7H18,4
B005VOOM4A,A1AEPMPA12GUJ7,4
B005VOOM4A,AMRMK86X3PKXD,5
B005VOOM4A,A2Y8IDC1FKGNJC,5
B005VOOM4A,A2FRFAQCWZJT3Q,5
B005VOOM4A,ACAXV4V8PBCE3,4
B005VOOM4A,A2XNOB1T796Y6B,4
B005VOOM4A,A1A1BM6N28X9J0,4
B005VOOM4A,A13WOT3RSXKRD5,4
B005VOOM4A,A29M09QBG9TZLP,4
B005VOOM4A,A1LHAXBM5GBJS2,3
B005VOOM4A,A1H7Y5XKPGT0OS,4
B005VOOM4A,ANCOMAI0I7LVG,3
B005VOOM4A,A35JP8KSV9281K,5
B005VOOM4A,A175N19FS2B4J,4
B005VOOM4A,A1B6O7SAIYG2N0,4
B005VOOM4A,ARYSDAZNRXN6G,5
B005VOOM4A,A3M8R4JD1SIS76,5
B005VOOM4A,A1HRYC60VTMYC0,5
B005VOOM4A,A3FKGKUCI3DG9U,4
B0029NIOYU,A2T5VEAFT6PUH3,4
B0029NIOYU,A2T5VEAFT6PUH3,4
B0029NIOYU,A2T5VEAFT6PUH3,4
B0029NIOYU,A2T5VEAFT6PUH3,5
B0029NIOYU,A2T5VEAFT6PUH3,5
B000GINU0S,A3FY3H6F4249E0,5
B000GINU0S,A3FY3H6F4249E0,5
B000GINU0S,A3FY3H6F4249E0,5
B000GINU0S,A3FY3H6F4249E0,5
B000GINU0S,A13HRSMJ5TOWEZ,3
B000GINU0S,A13HRSMJ5TOWEZ,3
B000GINU0S,A13HRSMJ5TOWEZ,5
B000GINU0S,A1SO1PGDNVMLXC,3
B000GINU0S,A3FY3H6F4249E0,3
B000GINU0S,A3FY3H6F4249E0,5
B005SPQENY,A1X2LENOF84LCQ,1
B005SPQENY,A2OWR5G2OAQF7C,2
B005SPQENY,A3R9H6OKZHHRJD,2
B005SPQENY,AT9U5ZE5OO84C,3
B005SPQENY,A1YJMG0QJXZLD4,3
B005SPQENY,A35X2JJI49OBZP,4
B005SPQENY,A1DH3QDZX8Z7GO,4
B005SPQENY,ANCOMAI0I7LVG,4
B005SPQENY,A1KEK09ZA6J9P8,5
B005SPQENY,A175N19FS2B4J,3
B005SPQENY,A2MSQNPTNAAGL1,1
B005SPQENY,A281NPSIMI1C2R,3
B005SPQENY,A2O421DTA8J0RW,1
B005SPQENY,A1ONZ8JRPLBNUI,4
B005SPQENY,A3FY3H6F4249E0,5
B005SPQENY,ACAXV4V8PBCE3,4
B005SPQENY,A35JP8KSV9281K,5
B005SPQENY,A58N07M0ZCYMB,3
B005SPQENY,A1LHAXBM5GBJS2,4
B000EPOC1Y,AQ6AGWKWMTY8H,4
B000EPOC1Y,AKMEY1BSHSDG7,4
B000EPOC1Y,A37CENQP0ZNKVE,5
B000EPOC1Y,AKMEY1BSHSDG7,5
B000EPOC1Y,AKMEY1BSHSDG7,5
B000EPOC1Y,A36WGHR8TO5DKT,5
B000EPOC1Y,A1WX42M589VAMQ,2
B000EPOC1Y,A18L1CVUIQRE9L,1
B000E46GGO,A18L1CVUIQRE9L,5
B000E46GGO,A18L1CVUIQRE9L,5
B000E46GGO,A36WGHR8TO5DKT,2
B000E46GGO,A281NPSIMI1C2R,5
B000E46GGO,A2PNOU7NXB1JE4,5
B000E46GGO,A2PNOU7NXB1JE4,4
B000E46GGO,A281NPSIMI1C2R,5
B000E46GGO,AKMEY1BSHSDG7,5
B000E46GGO,ANCOMAI0I7LVG,4
B000E46GGO,A2OWR2PL3DLWS4,5
B000E46GGO,A35LT14WG5BX0T,3
B000CQE3HS,A3OXHLG6DIBRW8,4
B000CQE3HS,A2O421DTA8J0RW,5
B000CQE3HS,A1TMAVN4CEM8U8,5
B000CQE3HS,A1B05INWIDZ74O,5
B000CQE3HS,A2C9XE9I8RSKNX,5
B000CQE3HS,AQLL2R1PPR46X,5
B000CQE3HS,AEC90GPFKLAAW,4
B000CQE3HS,A3QA0BBQW08DLZ,4
B0041CIR62,A3094EPI56GKZ6,5
B0041CIR62,A7EK88GF8N40F,3
B0041CIR62,ANCOMAI0I7LVG,4
B0041CIR62,A175N19FS2B4J,4
B0041CIR62,A2MSQNPTNAAGL1,5
B0041CIR62,A3D9NUCR4RXDPY,3
B0041CIR62,A3T0OTH5072YRE,4
B0041CIR62,ADS5APY1NKTL4,5
B0041CIR62,AWKZAUC0D8DYL,5
B0041CIR62,A1GYEGLX3P2Y7P,4
B0041CIR62,A1A1BM6N28X9J0,1
B0041CIR62,A35LT14WG5BX0T,3
B0041CIR62,AT9U5ZE5OO84C,4
B0041CIR62,A12ENBT314RFXR,5
B0041CIR62,AEC90GPFKLAAW,2
B0041CIR62,AK8LOFYRZJJW0,4
B0041CIR62,A13WOT3RSXKRD5,2
B0041CIR62,A1P2XYD265YE21,5
B0041CIR62,A16AXQ11SZA8SQ,4
B0041CIR62,AQQLWCMRNDFGI,3
B004T80BYE,A2FRFAQCWZJT3Q,5
B004T80BYE,A1YJMG0QJXZLD4,5
B004T80BYE,A2MSQNPTNAAGL1,4
B004T80BYE,A2158Y2U61AU9G,2
B004T80BYE,A1YUL9PCJR3JTY,4
B004T80BYE,A2UCZAWAN5QMJQ,5
B004T80BYE,A1RLP0R1N8H8C4,3
B004T80BYE,A2Y8IDC1FKGNJC,5
B004T80BYE,A7EK88GF8N40F,3
B004T80BYE,AEC90GPFKLAAW,4
B004T80BYE,ADS5APY1NKTL4,5
B004T80BYE,ARYSDAZNRXN6G,5
B004T80BYE,A1Z54EM24Y40LL,3
B004T80BYE,A16AXQ11SZA8SQ,3
B004T80BYE,A1AEPMPA12GUJ7,4
B004T80BYE,A2MUGFV2TDQ47K,4
B001BCXTGS,A1RRMZKOMZ2M7J,4
B001BCXTGS,A1AEPMPA12GUJ7,3
B001BCXTGS,A1Q7A78VSQ5GQ4,5
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,A3FKGKUCI3DG9U,3
B001BCXTGS,A3FKGKUCI3DG9U,3
B001BCXTGS,A3FKGKUCI3DG9U,3
B001BCXTGS,A3FKGKUCI3DG9U,3
B001BCXTGS,A2PNOU7NXB1JE4,3
B001BCXTGS,A2FRFAQCWZJT3Q,4
B001BCXTGS,A2W9I628I6SE1U,4
B001BCXTGS,A1RLP0R1N8H8C4,5
B001BCXTGS,A25C2M3QF9G7OQ,3
B001BCXTGS,A1JMR1N9NBYJ1X,4
B001BCXTGS,A2PNOU7NXB1JE4,4
B001BCXTGS,A1Z4LX3Q1YMF84,5
B001BCXTGS,A1RLP0R1N8H8C4,5
B001BCXTGS,A250AXLRBVYKB4,5
B001BCXTGS,APP8XWYYV4PAA,5
B001BCXTGS,AF3BYMPWKWO8F,3
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,A1KEK09ZA6J9P8,5
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,A2PNOU7NXB1JE4,2
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,A16AXQ11SZA8SQ,5
B001BCXTGS,AK8LOFYRZJJW0,4
B001BCXTGS,A13MKSASQ6YWL7,5
B001BCXTGS,AQLL2R1PPR46X,5
B001BCXTGS,AQLL2R1PPR46X,5
B001BCXTGS,A2G7B7FKP2O2PU,5
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,A3MZNRSDQ32UUH,5
B001BCXTGS,A2G7B7FKP2O2PU,5
B001BCXTGS,A1JMR1N9NBYJ1X,4
B001BCXTGS,APP8XWYYV4PAA,5
B001BCXTGS,A2R1HUYHXV7H18,4
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,AF3BYMPWKWO8F,1
B001BCXTGS,A2YSFKX18XTHED,5
B001BCXTGS,A3FKGKUCI3DG9U,3
B001BCXTGS,A3FKGKUCI3DG9U,3
B001BCXTGS,A2FRFAQCWZJT3Q,5
B001BCXTGS,A1HRYC60VTMYC0,5
B001BCXTGS,A250AXLRBVYKB4,4
B0061IUKDM,A22PUBSSNP54L,5
B0061IUKDM,AQ6AGWKWMTY8H,4
B0061IUKDM,A13WOT3RSXKRD5,4
B0061IUKDM,A1AEPMPA12GUJ7,4
B0061IUKDM,A3FY3H6F4249E0,5
B0061IUKDM,ARYSDAZNRXN6G,3
B0061IUKDM,A3R9H6OKZHHRJD,3
B0061IUKDM,A2OL5WLCNZVD9K,5
B0061IUKDM,A16WPA6JV83YXT,5
B0061IUKDM,A3OXHLG6DIBRW8,5
B0061IUKDM,A1YJMG0QJXZLD4,4
B0061IUKDM,ACAXV4V8PBCE3,5
B0061IUKDM,A3FKGKUCI3DG9U,4
B0061IUKDM,A1KEK09ZA6J9P8,5
B0061IUKDM,A2B8GXSCB1R05T,4
B0061IUKDM,A3OXRFCJI67IMN,5
B000FA3912,A3M8R4JD1SIS76,5
B000FA3912,A2R6RA8FRBS608,5
B000FA3912,A2YB7DLC3FOR7W,5
B000FA3912,A3DOPYDOS49I3T,4
B000FA3912,A26HFSVLAGULIM,4
B000FA3912,A3M174IC0VXOS2,5
B0029NIFXK,A3GGXJD0BMJ2W3,4
B0029NIFXK,A3GGXJD0BMJ2W3,4
B0029NIFXK,A20OQMLRFNZADL,4
B0029NIFXK,A1Z4LX3Q1YMF84,4
B0029NIFXK,A1QBOC76MIOJYP,5
B0029NIFXK,A3GGXJD0BMJ2W3,4
B003GTR8IO,AQQLWCMRNDFGI,4
B003GTR8IO,A2X3L31KCXBHCL,4
B003GTR8IO,A1B6O7SAIYG2N0,3
B003GTR8IO,A35JP8KSV9281K,3
B003GTR8IO,A3HPCRD9RX351S,3
B003GTR8IO,A1AEPMPA12GUJ7,3
B003GTR8IO,ACAXV4V8PBCE3,3
B003GTR8IO,A1UQBFCERIP7VJ,3
B003GTR8IO,A16WPA6JV83YXT,1
B003GTR8IO,A250AXLRBVYKB4,4
B003GTR8IO,A1JMR1N9NBYJ1X,4
B003GTR8IO,A3FKGKUCI3DG9U,3
B003GTR8IO,A1RRMZKOMZ2M7J,4
B003GTR8IO,A3PJZ8TU8FDQ1K,5
B003GTR8IO,A3D9NUCR4RXDPY,3
B003GTR8IO,A2TO2BN3P4C00L,3
B003GTR8IO,A3F3B1JPACN215,4
B003GTR8IO,AK7CAW3N1XZV6,4
B003GTR8IO,A1H7Y5XKPGT0OS,4
B003GTR8IO,AJQDIT55SZ3ZX,4
B003GTR8IO,A25C2M3QF9G7OQ,5
B003GTR8IO,ALSAOZ1V546VT,5
B003GTR8IO,AY1EF0GOH80EK,4
B003GTR8IO,AKJHHD5VEH7VG,4
B003GTR8IO,A13MKSASQ6YWL7,4
B003GTR8IO,A100WO06OQR8BQ,3
B003GTR8IO,A1A1BM6N28X9J0,5
B0007A0AQM,A3AZI828WJN1CD,5
B0007A0AQM,A19123D9G66E0O,5
B0007A0AQM,A33AQPJYH7UUXR,4
B0007A0AQM,AMPGRXQMO89X9,5
B0007A0AQM,A1V1EP514B5H7Y,3
B0007A0AQM,A383XURHVF8ON6,5
B0007A0AQM,A3DOPYDOS49I3T,5
B0007A0AQM,A3DOPYDOS49I3T,5
B0007A0AQM,A9NXTC0HTPSDO,5
B0007A0AQM,A9NXTC0HTPSDO,5
B0007A0AQM,A26LD9FQHTM8ZH,5
B0007A0AQM,A383XURHVF8ON6,5
B0007A0AQM,A383XURHVF8ON6,5
B0007A0AQM,A3HPCRD9RX351S,5
B0007A0AQM,A3DOPYDOS49I3T,5
B0007A0AQM,A17HMM1M7T9PJ1,5
B002AYAMIE,A3GGXJD0BMJ2W3,5
B002AYAMIE,A3GGXJD0BMJ2W3,5
B002AYAMIE,A33AQPJYH7UUXR,4
B002AYAMIE,A9NXTC0HTPSDO,5
B002AYAMIE,A3GGXJD0BMJ2W3,5
B002OFUBJO,A2Y4S4CNGKF21S,3
B002OFUBJO,A1YP5WLIHGG136,4
B002OFUBJO,A2II09GQGWOMTQ,5
B002OFUBJO,A370Z6I5GBWU44,4
B002OFUBJO,A250AXLRBVYKB4,5
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A36JDIN9RAAIEC,5
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A36JDIN9RAAIEC,5
B003MA8P02,A36JDIN9RAAIEC,5
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A20OQMLRFNZADL,4
B003MA8P02,A1HRYC60VTMYC0,5
B003MA8P02,A2VUD4SPJO4V33,1
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A3TVZM3ZIXG8YW,1
B003MA8P02,A3TVZM3ZIXG8YW,1
B000FBM3WC,ALSAOZ1V546VT,5
B000FBM3WC,AXO4PQU0XG3TG,5
B000FBM3WC,A13K3ZLWAWN1EI,5
B000FBM3WC,A2OWR2PL3DLWS4,5
B000FBM3WC,A2OWR2PL3DLWS4,5
B000FBM3WC,A2OWR2PL3DLWS4,5
B000FBM3WC,A13K3ZLWAWN1EI,5
B000FBM3WC,ALSAOZ1V546VT,5
B000FBM3WC,A2IYLMDQGBB4VG,2
B003D4F1QS,A3UUTDX2WNVUS3,5
B003D4F1QS,A13HRSMJ5TOWEZ,5
B003D4F1QS,A1Z54EM24Y40LL,5
B003D4F1QS,A1YJMG0QJXZLD4,4
B003D4F1QS,A13HRSMJ5TOWEZ,5
B003D4F1QS,A3UUTDX2WNVUS3,5
B003D4F1QS,A1AEQZM99LO9VA,5
B003D4F1QS,AIEEK7AHXKZCC,5
B003D4F1QS,A2DPYMNI2HCIOI,2
B003D4F1QS,A3MUSWDCTZINQZ,3
B003D4F1QS,A1UQBFCERIP7VJ,4
B003D4F1QS,A3UUTDX2WNVUS3,5
B003D4F1QS,A13HRSMJ5TOWEZ,5
B003D4F1QS,A13HRSMJ5TOWEZ,5
B003D4F1QS,A1YUL9PCJR3JTY,4
B003D4F1QS,A16KK3YHCWE29C,5
